순번,국토부 코드,정산 코드,정류장 코드,정류장명,행정구역코드,시도명,시군구명,읍면동명,유개승강장,버스안내단말기 설치유무,와이좌표,엑스좌표
1393,186004077,8001137,40250,교도소입구,3020010200,대전광역시,유성구,교촌동,O,O,36.309737,127.318227
1394,186004930,8001439,40260,대정동,3020010300,대전광역시,유성구,대정동,O,X,36.319745,127.313682
1395,186004212,8001440,40270,대정동,3020010300,대전광역시,유성구,대정동,O,X,36.319495,127.314084
1396,186004214,8002275,40280,용머리,3020010300,대전광역시,유성구,대정동,O,X,36.316543,127.314733
1397,186004216,8001438,40290,대정2통,3020010300,대전광역시,유성구,대정동,O,X,36.315563,127.315387
1398,186004220,8001140,40300,교촌3통,3020010300,대전광역시,유성구,대정동,O,X,36.311877,127.318582
1399,186004219,8001141,40310,교촌3통,3020010300,대전광역시,유성구,대정동,O,X,36.312121,127.318571
1400,186004934,8005978,40320,화물터미널,3020010300,대전광역시,유성구,대정동,X,X,36.316995,127.319755
1401,186004224,8001580,40330,드리움아파트,3020010300,대전광역시,유성구,대정동,O,O,36.312225,127.319804
1402,186004935,8001579,40340,드리움아파트,3020010300,대전광역시,유성구,대정동,O,O,36.313575,127.320037
1403,186004235,8001136,40350,교도소,3020010300,대전광역시,유성구,대정동,O,X,36.31144,127.325202
1404,186004027,8002670,40360,밀머리네거리,3020010600,대전광역시,유성구,계산동,O,X,36.324165,127.311742
1405,186004588,8002669,40370,밀머리네거리,3020010400,대전광역시,유성구,용계동,X,X,36.324128,127.311902
1406,186004593,8002273,40380,용계동종점,3020010400,대전광역시,유성구,용계동,X,X,36.325487,127.32923
1407,186004594,8005933,40380,용계동종점,3020010400,대전광역시,유성구,용계동,X,X,36.325378,127.329315
1408,186004595,8002268,40390,용계2통,3020010400,대전광역시,유성구,용계동,X,X,36.32694,127.32981
1409,186004596,8002267,40400,용계2통,3020010400,대전광역시,유성구,용계동,O,X,36.326934,127.329884
1410,186004599,8002272,40410,용계동접수마을,3020010400,대전광역시,유성구,용계동,X,X,36.329318,127.33084
1411,186004600,8002271,40420,용계동접수마을,3020010400,대전광역시,유성구,용계동,X,X,36.329332,127.330903
1412,186004873,8002104,40430,신생병원,3020010500,대전광역시,유성구,학하동,O,X,36.331537,127.311688
1413,186004875,8002105,40440,신생병원,3020010500,대전광역시,유성구,학하동,X,X,36.331583,127.311865
1414,186004876,8002867,40450,학하초등학교,3020010500,대전광역시,유성구,학하동,X,X,36.334758,127.31265
1415,186004878,8002868,40460,학하초등학교,3020010500,대전광역시,유성구,학하동,O,X,36.334797,127.31284
1416,186004884,8002864,40470,학하동,3020010500,대전광역시,유성구,학하동,X,X,36.337675,127.314953
1417,186004882,8002863,40480,학하동,3020010500,대전광역시,유성구,학하동,O,X,36.337376,127.314767
1418,186004025,8001093,40490,계산동,3020010600,대전광역시,유성구,계산동,O,O,36.325843,127.311425
1419,186004586,8001092,40500,계산동,3020010400,대전광역시,유성구,용계동,X,X,36.325838,127.311603
1420,186004441,8001771,40510,성북1통마을회관,3020010700,대전광역시,유성구,성북동,X,X,36.311855,127.289401
1421,186004442,8001770,40520,성북1통마을회관,3020010700,대전광역시,유성구,성북동,O,X,36.31183,127.289501
1422,186004444,8002009,40550,성북2통마을회관앞,3020010700,대전광역시,유성구,성북동,O,X,36.306414,127.291546
1423,186004445,8002008,40560,성북2통마을회관앞,3020010700,대전광역시,유성구,성북동,O,X,36.306642,127.291633
1424,186004446,8002007,40570,성북2통동구나무,3020010700,대전광역시,유성구,성북동,O,X,36.303802,127.29263
1425,186004447,8002006,40580,성북2통동구나무,3020010700,대전광역시,유성구,성북동,X,X,36.303937,127.292714
1426,186004449,8002013,40590,성북3통굿개말길,3020010700,대전광역시,유성구,성북동,O,X,36.298519,127.295728
1427,186004450,8002012,40600,성북3통굿개말길,3020010700,대전광역시,유성구,성북동,X,X,36.298546,127.29593
1428,186004451,8002015,40610,성북3통마을회관,3020010700,대전광역시,유성구,성북동,O,X,36.294304,127.299331
1429,186004959,8002014,40620,성북3통마을회관,3020010700,대전광역시,유성구,성북동,X,X,36.294478,127.299416
1430,186004962,8002022,40640,세동종점,3020010800,대전광역시,유성구,세동,X,X,36.312448,127.268055
1431,186004459,8001069,40650,감골,3020010800,대전광역시,유성구,세동,X,X,36.304766,127.271426
1432,186004460,8001068,40660,감골,3020010800,대전광역시,유성구,세동,X,X,36.304784,127.271526
1433,186004461,8001513,40670,돌마루,3020010800,대전광역시,유성구,세동,X,X,36.300894,127.271997
1434,186004462,8001512,40680,돌마루,3020010800,대전광역시,유성구,세동,X,X,36.30066,127.272121
1435,186004463,8002182,40690,양새터골,3020010800,대전광역시,유성구,세동,X,X,36.302787,127.272146
1436,186004464,8002181,40700,양새터골,3020010800,대전광역시,유성구,세동,X,X,36.302572,127.272271
1437,186004465,8002624,40710,중세동,3020010800,대전광역시,유성구,세동,X,X,36.292896,127.274275
1438,186004466,8002623,40720,중세동,3020010800,대전광역시,유성구,세동,X,X,36.292878,127.274376
1439,186004469,8001867,40730,삼박골,3020010800,대전광역시,유성구,세동,X,X,36.295089,127.274778
1440,186004467,8001170,40740,구억들,3020010800,대전광역시,유성구,세동,O,X,36.288553,127.274512
1441,186004470,8001866,40750,삼박골,3020010800,대전광역시,유성구,세동,X,X,36.29499,127.274879
1442,186004468,8001171,40760,구억들,3020010800,대전광역시,유성구,세동,X,X,36.288601,127.274523
1443,186004473,8002021,40770,세동2통,3020010800,대전광역시,유성구,세동,X,X,36.284879,127.276476
1444,186004474,8002020,40780,세동2통,3020010800,대전광역시,유성구,세동,X,X,36.284861,127.276576
1445,186004438,8002017,40790,성북동산림욕장,3020010700,대전광역시,유성구,성북동,X,X,36.31515,127.282314
1446,186004440,8002002,40800,성북1통,3020010700,대전광역시,유성구,성북동,O,X,36.314579,127.284576
1447,186004490,8005866,40810,한배미뜰,3020010900,대전광역시,유성구,송정동,X,X,36.290402,127.247801
1448,186004491,8002936,40820,한배미뜰,3020010900,대전광역시,유성구,송정동,X,X,36.290466,127.247889
1449,186004493,8005867,40830,송정소징이,3020010900,대전광역시,유성구,송정동,X,X,36.28663,127.250005
1450,186004494,8002062,40840,송정소징이,3020010900,대전광역시,유성구,송정동,O,X,36.286748,127.250074
1451,186004496,8002057,40860,송정1통,3020010900,대전광역시,유성구,송정동,O,X,36.279116,127.256451
1452,186004497,8002058,40870,송정1통,3020010900,대전광역시,유성구,송정동,O,X,36.279872,127.255856
1453,186004498,8002060,40880,송정2통,3020010900,대전광역시,유성구,송정동,O,X,36.276087,127.262649
1454,186004499,8002059,40890,송정2통,3020010900,대전광역시,유성구,송정동,O,X,36.275785,127.262795
1455,186004318,8001696,40900,방동길,3020011000,대전광역시,유성구,방동,O,X,36.273527,127.268673
1456,186004945,8001695,40910,방동길,3020011000,대전광역시,유성구,방동,O,X,36.272051,127.269428
1457,186004321,8001688,40920,방동1통,3020011000,대전광역시,유성구,방동,O,X,36.270278,127.273622
1458,186004946,8001689,40930,방동1통,3020011000,대전광역시,유성구,방동,X,X,36.270863,127.273257
1459,186004947,8001687,40940,방동1통,3020011000,대전광역시,유성구,방동,X,X,36.273238,127.274112
1460,186004323,8001686,40950,방동1통,3020011000,대전광역시,유성구,방동,O,X,36.273221,127.274213
1461,186004471,8001820,40960,사봉,3020010800,대전광역시,유성구,세동,X,X,36.283054,127.275814
1462,186004472,8001819,40970,사봉,3020010800,대전광역시,유성구,세동,X,X,36.283073,127.275902
1463,186004324,8001558,40980,계룡과선교,3020011000,대전광역시,유성구,방동,O,X,36.267705,127.278682
1464,186004326,8001559,40990,계룡과선교,3020011000,대전광역시,유성구,방동,X,X,36.26632,127.280775
1465,186004327,8005961,41000,계룡과선교,3020011000,대전광역시,유성구,방동,O,X,36.266255,127.281072
1466,186004328,8002177,41010,알로에농장,3020011000,대전광역시,유성구,방동,X,X,36.266915,127.284825
1467,186004329,8002176,41020,알로에농장,3020011000,대전광역시,유성구,방동,O,X,36.266577,127.285439
1468,186004330,8001892,41030,삿갓집,3020011000,대전광역시,유성구,방동,O,X,36.267147,127.288826
1469,186004331,8001893,41040,삿갓집,3020011000,대전광역시,유성구,방동,O,X,36.267532,127.29001
1470,186004332,8002212,41050,방동3통,3020011000,대전광역시,유성구,방동,X,X,36.272032,127.290919
1471,186004333,8001690,41060,방동3통,3020011000,대전광역시,유성구,방동,O,X,36.271363,127.291208
1472,186004334,8002213,41070,엉고개,3020011000,대전광역시,유성구,방동,X,X,36.2761,127.293499
1473,186004335,8001691,41080,방동4통,3020011000,대전광역시,유성구,방동,O,X,36.279745,127.299875
1474,186004336,8001692,41090,방동4통,3020011000,대전광역시,유성구,방동,X,X,36.280681,127.301336
1475,186004337,8001694,41100,방동5통,3020011000,대전광역시,유성구,방동,O,X,36.289037,127.30504
1476,186004338,8001693,41110,방동5통,3020011000,대전광역시,유성구,방동,X,X,36.289058,127.305178
1477,186004339,8001699,41120,방동새운네,3020011000,대전광역시,유성구,방동,X,X,36.287791,127.30664
1478,186004340,8001698,41130,방동새운네,3020011000,대전광역시,유성구,방동,X,X,36.287863,127.306758
1479,186004341,8001702,41140,방동저수지,3020011000,대전광역시,유성구,방동,X,X,36.285984,127.307824
1480,186004342,8001701,41150,방동저수지,3020011000,대전광역시,유성구,방동,X,X,36.284854,127.308792
1481,186004344,8001700,41160,방동저수지,3020011000,대전광역시,유성구,방동,O,X,36.284566,127.310311
1482,186004343,8001697,41170,방동대교,3020011000,대전광역시,유성구,방동,X,X,36.283501,127.309881
1483,186004356,8002403,41180,봉명네거리,3020011100,대전광역시,유성구,봉명동,X,O,36.355712,127.334605
1484,186004357,8002402,41190,봉명네거리,3020011100,대전광역시,유성구,봉명동,O,O,36.355478,127.334818
1485,186004302,8002401,41200,유성자이아파트,3020011100,대전광역시,유성구,봉명동,O,O,36.355886,127.336684
1486,186004272,8001590,41210,봉명동우체국,3020011100,대전광역시,유성구,봉명동,O,O,36.354645,127.338123
1487,186004369,8001775,41240,봉명동,3020011100,대전광역시,유성구,봉명동,X,X,36.350348,127.339263
1488,186004371,8001774,41250,봉명동,3020011100,대전광역시,유성구,봉명동,O,X,36.350142,127.339288
1489,186004948,8001773,41260,유성온천역3번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.35236,127.340946
1490,186004372,8002409,41270,유성온천역4번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.354186,127.339794
1491,186004379,8001772,41280,유성온천역2번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.351985,127.34103
1492,186004299,8002410,41290,유성온천역5번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.354329,127.339824
1493,186004380,8002408,41300,유성온천역3번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.353305,127.340998
1494,186004300,8002411,41320,유성온천역6번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.35488,127.341527
1495,186004301,8002412,41330,유성온천역7번출구,3020011100,대전광역시,유성구,봉명동,O,O,36.354377,127.342016
1496,186004384,8002960,41340,한진오피스텔,3020011100,대전광역시,유성구,봉명동,O,O,36.356445,127.342061
1497,186004287,8002961,41350,온천교,3020011100,대전광역시,유성구,봉명동,O,O,36.357758,127.342595
1498,186004288,8002997,41360,온천교,3020011100,대전광역시,유성구,봉명동,O,O,36.358107,127.343421
1499,186004953,8001596,41370,만년교,3020011100,대전광역시,유성구,봉명동,O,O,36.351995,127.346787
1500,186004950,8003032,41380,만년교,3020011100,대전광역시,유성구,봉명동,O,O,36.352817,127.345505
1501,186004402,8002984,41390,홈플러스유성점,3020011100,대전광역시,유성구,봉명동,O,O,36.359398,127.354501
1502,186004108,8002923,41400,덕명네거리,3020011200,대전광역시,유성구,구암동,O,O,36.36027,127.306262
1503,186004109,8002922,41410,덕명네거리,3020011200,대전광역시,유성구,구암동,O,O,36.359522,127.309052
1504,186004110,8002589,41420,주유소,3020011200,대전광역시,유성구,구암동,O,O,36.359061,127.309737
1505,186004111,8001163,41430,구암8통,3020011200,대전광역시,유성구,구암동,X,X,36.359214,127.31384
1506,186004112,8001162,41440,구암8통,3020011200,대전광역시,유성구,구암동,O,X,36.35907,127.314843
1507,186004113,8002974,41450,현충원역,3020011200,대전광역시,유성구,구암동,O,O,36.359626,127.319697
1508,186004114,8002973,41460,현충원역,3020011200,대전광역시,유성구,구암동,O,O,36.359347,127.32171
1509,186005118,8002694,41480,천양원,3020011700,대전광역시,유성구,장대동,X,o,36.359574,127.32464
1510,186005117,8002693,41490,천양원,3020011700,대전광역시,유성구,장대동,O,x,36.359415,127.325037
1511,186004118,8002419,41500,유성생명과학고,3020011200,대전광역시,유성구,구암동,O,X,36.348106,127.325635
1512,186004430,8007028,41500,유성중학교,3020011500,대전광역시,유성구,상대동,O,X,36.346174,127.335528
1513,186004116,8002418,41510,유성생명과학고,3020011200,대전광역시,유성구,구암동,O,X,36.346316,127.324606
1514,186004913,8001167,41520,구암동,3020011200,대전광역시,유성구,구암동,O,X,36.349468,127.326838
1515,186004120,8001166,41530,구암동,3020011200,대전광역시,유성구,구암동,O,X,36.349415,127.327072
1516,186004122,8001219,41540,정보통신공사협회,3020011200,대전광역시,유성구,구암동,O,O,36.353107,127.329792
1517,186004123,8003055,41550,정보통신공사협회,3020011200,대전광역시,유성구,구암동,O,O,36.355763,127.338486
1518,186004121,8001220,41550,유성구보건소,3020011200,대전광역시,유성구,구암동,O,O,36.35344,127.329668
1519,186004126,8001168,41560,유성시외버스정류소,3020011200,대전광역시,유성구,구암동,O,O,36.356045,127.330982
1520,186004127,8001169,41570,유성시외버스정류소,3020011200,대전광역시,유성구,구암동,O,O,36.355785,127.331193
1521,186004916,8001704,41580,유성구보훈회관,3020011200,대전광역시,유성구,구암동,O,O,36.351785,127.331765
